Review,Rating
"A great place to relax and enjoy their food.Price is very reasonable and the service is great there .Thanks to Bobby.
Steaks and seafood stuff real worth the value and most importantly the taste.Drinks are reasonably priced .
It's not far away from the airport...especially those who are on transit and staying a night before departure.More",1
Chicken was amazing .. nice and very friendly staff ! Near the airport holiday inn . The steak also look great !,1
"A gem of a find close to AKL airport hotels. Very good quality food, Greek style seafood dish very tasty and T-bone steak good size and cooked perfectly. Family friendly, great service. Will definitely be back if staying over at AKL again.",1
Good friendly service (thanks Bobby) and good food. Large menu with something for everyone. The place is a little run down and needs a makeover but it was clean and tidy And Bobby went out of his way to set up a table outside  for...us. We will go back if ever staying in this area again.More,1
We ate here last night. The menu is extensive and the staff are friendly. I had the lamb shank which was super tender and a good size. Hubby had a chicken stir fry which was nice and big and very tasty. It was an easy...walk from our hotel. I’d eat here again.More,1
"Despite being misled that this venue was not open we were pleasantly surprised to find them open when we came out for dinner.  Fabulous staff, great food. Hubby could cut his steak with standard knife,  no steak knife required.  I had the greek chicken...Omg something...yummy and different.  Would recommend if you,  like us, stuck near airport for early flight next day, come here for dinner!!!!More",1
"A great place to relax and enjoy their food.Price is very reasonable and the service is great there .Thanks to Bobby.
Steaks and seafood stuff real worth the value and most importantly the taste.Drinks are reasonably priced .
It's not far away from the airport...especially those who are on transit and staying a night before departure.More",1
Chicken was amazing .. nice and very friendly staff ! Near the airport holiday inn . The steak also look great !,1
"A gem of a find close to AKL airport hotels. Very good quality food, Greek style seafood dish very tasty and T-bone steak good size and cooked perfectly. Family friendly, great service. Will definitely be back if staying over at AKL again.",1
Good friendly service (thanks Bobby) and good food. Large menu with something for everyone. The place is a little run down and needs a makeover but it was clean and tidy And Bobby went out of his way to set up a table outside  for...us. We will go back if ever staying in this area again.More,1
We ate here last night. The menu is extensive and the staff are friendly. I had the lamb shank which was super tender and a good size. Hubby had a chicken stir fry which was nice and big and very tasty. It was an easy...walk from our hotel. I’d eat here again.More,1
"Despite being misled that this venue was not open we were pleasantly surprised to find them open when we came out for dinner.  Fabulous staff, great food. Hubby could cut his steak with standard knife,  no steak knife required.  I had the greek chicken...Omg something...yummy and different.  Would recommend if you,  like us, stuck near airport for early flight next day, come here for dinner!!!!More",1
